Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,HouseAge,RemodAddAge,GarageAge,RealSalePrice,SalePriceLog1p,RealSalePriceLog1p
1303,60,RL,6.491069783799412,19.921736451278687,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1994,1994,Hip,CompShg,VinylSd,VinylSd,BrkFace,9.660155071392573,Gd,TA,PConc,Gd,TA,No,GLQ,11.296440966040455,Unf,0.0,9.865134788128456,12.560421753361561,GasA,Ex,Y,SBrkr,12.653137235977375,12.930439197857826,0.0,14.9256642392803,1,0.0,2,1,4,0.7304631471189666,Gd,8,Typ,1,TA,Attchd,1994,RFn,3,844,TA,TA,Y,9.0953940104718,6.172972078519893,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2006,WD,Normal,290000,12,12,12,290000.0,12.577639650232573,12.577639650232573
1304,20,RL,6.047663906109832,19.320217494770922,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,7,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,8.39538258223558,Gd,TA,PConc,Gd,TA,Av,Unf,0.0,Unf,0.0,13.527002825692994,13.527002825692994,GasA,Ex,Y,SBrkr,13.527002825692994,0.0,0.0,13.527002825692994,0,0.0,2,0,3,0.7304631471189666,Gd,7,Typ,0,NA,Attchd,2005,RFn,3,834,TA,TA,Y,8.190318298434116,5.653921148278169,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2006,WD,Normal,232000,1,1,1,232000.0,12.354496960983985,12.354496960983985
1305,160,RM,4.597156711708115,15.872462842679365,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,TwnhsE,2Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,6.969460479809202,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,12.05708728763073,12.05708728763073,GasA,Ex,Y,SBrkr,12.05708728763073,11.267216541031873,0.0,13.695315387663454,0,0.0,2,0,3,0.7304631471189666,Gd,7,Maj1,0,NA,Detchd,2004,Unf,2,380,TA,TA,Y,0.0,4.969939052451073,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2006,WD,Normal,130000,2,2,2,130000.0,11.775297421715827,11.775297421715827
1306,20,RL,6.808145364123843,20.994238633100274,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NridgHt,Norm,Norm,1Fam,1Story,9,5,2006,2007,Hip,CompShg,VinylSd,VinylSd,Stone,9.025890350388508,Gd,TA,PConc,Ex,TA,No,GLQ,13.443610180761798,Unf,0.0,6.221213632878419,13.593810476913815,GasA,Ex,Y,SBrkr,13.593810476913815,0.0,0.0,13.593810476913815,1,0.0,2,0,2,0.7304631471189666,Ex,6,Typ,2,Ex,Attchd,2006,Fin,2,840,TA,TA,Y,9.740250837817678,6.694190605394483,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2009,WD,Normal,325000,3,2,3,304280.8975191066,12.691583538230217,12.625709845187188
1307,120,RL,5.285266416806648,18.467395037732324,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2005,2006,Gable,CompShg,VinylSd,VinylSd,Stone,6.533131230124546,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,13.028935266168922,13.028935266168922,GasA,Ex,Y,SBrkr,13.028935266168922,0.0,0.0,13.028935266168922,0,0.0,2,0,2,0.7304631471189666,Gd,6,Typ,1,Gd,Attchd,2005,RFn,2,474,TA,TA,Y,7.216434458396561,4.745132396064701,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,9,2006,New,Partial,202500,1,0,1,202500.0,12.218500103788143,12.218500103788143
1308,20,RL,5.684506656824124,19.03515961179399,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,5,1994,1995,Gable,CompShg,VinylSd,VinylSd,NA,0.0,TA,Gd,PConc,Gd,Gd,No,ALQ,11.318183797820266,Unf,0.0,8.54874312625216,12.097089863928765,GasA,Ex,Y,SBrkr,12.097089863928765,0.0,0.0,12.097089863928765,1,0.0,1,0,3,0.7304631471189666,TA,5,Typ,0,NA,Detchd,2000,Unf,2,480,TA,TA,Y,0.0,5.80273872401839,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,138000,15,14,9,129202.3503311899,11.835016210489899,11.769142801350386
1309,20,RM,6.65495044352145,20.61000375898179,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,No,GLQ,7.397497957722461,ALQ,10.775536258885502,7.77494479144778,11.904107164106826,GasA,Ex,Y,SBrkr,12.452356717727342,0.0,0.0,12.452356717727342,1,0.0,1,0,2,0.7304631471189666,Gd,6,Typ,0,NA,Attchd,1948,Unf,2,528,TA,TA,Y,0.0,4.792129643835174,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,5,2008,WD,Normal,147000,60,3,60,137766.2191607507,11.898194668458823,11.833320722184796
1310,20,RL,6.008668207298908,18.57343391962117,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,6.404586972566442,TA,TA,CBlock,Gd,TA,No,GLQ,12.645908720595072,Unf,0.0,6.172972078519893,12.829055298956842,GasA,Gd,Y,SBrkr,12.865445345895331,0.0,0.0,12.865445345895331,1,0.0,2,0,3,0.7304631471189666,Gd,6,Typ,0,NA,Attchd,1991,RFn,2,496,TA,TA,Y,6.881187323763808,5.392276337227255,0.0,0.0,0.0,0.0,NA,GdWo,NA,0.0,6,2008,WD,Normal,179200,17,17,17,167943.5814531056,12.09626335986454,12.031389331662616
1311,20,RL,6.65495044352145,22.19810794311379,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,NA,0.0,Gd,Gd,PConc,Gd,TA,Av,GLQ,13.109989159434956,Unf,0.0,10.251846716454656,14.026385813964495,GasA,TA,Y,SBrkr,14.026385813964495,0.0,0.0,14.026385813964495,1,0.0,2,0,3,0.7304631471189666,Ex,7,Typ,2,TA,Attchd,1959,Fin,2,567,TA,TA,Y,0.0,8.179633643422095,7.6465380079030645,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,335000,51,8,51,305397.65012029285,12.721888795877375,12.629373251718567
1312,20,RL,5.914940018959451,19.376397946953205,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,6.221213632878419,Gd,TA,PConc,Gd,TA,No,GLQ,11.907117258214457,Unf,0.0,9.384956206517197,12.819897354444059,GasA,Ex,Y,SBrkr,12.819897354444059,0.0,0.0,12.819897354444059,1,0.0,2,0,3,0.7304631471189666,Gd,6,Typ,0,NA,Attchd,2005,RFn,2,508,TA,TA,Y,8.72889799237455,6.615044151314694,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2007,New,Partial,203000,2,0,2,198048.7804878049,12.220966184120165,12.196273694681889
1313,60,RL,6.488495975249863,19.700650896156237,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,9.294080796212425,Gd,TA,PConc,Ex,TA,No,GLQ,10.179489042314811,Unf,0.0,12.042682522334578,13.207704757831017,GasA,Ex,Y,SBrkr,13.207704757831017,13.00511549054498,0.0,15.273396206328025,0,0.0,2,1,4,0.7304631471189666,Gd,9,Typ,1,Ex,Attchd,1990,RFn,2,750,Gd,Gd,Y,10.272201962485878,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2007,WD,Normal,302000,17,17,17,294634.14634146343,12.618185607609803,12.593493077800611
1314,60,RL,6.808145364123843,21.474225653958435,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,7.68574736325982,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,13.08247190129755,13.08247190129755,GasA,Ex,Y,SBrkr,13.143561424785538,12.589974357696212,0.0,15.01809948789094,0,0.0,2,1,4,0.7304631471189666,Gd,10,Typ,1,TA,BuiltIn,1999,Fin,3,779,TA,TA,Y,11.023122571213104,4.492017742920502,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2010,WD,Normal,333168,11,11,11,303727.5352097843,12.716405147731708,12.62388960516392
1315,20,RL,5.684506656824124,19.091163764926854,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Rec,11.267216541031873,Unf,0.0,8.274265741119429,11.975598145540113,GasA,Ex,Y,SBrkr,11.975598145540113,0.0,0.0,11.975598145540113,1,0.0,1,0,3,0.7304631471189666,TA,5,Typ,1,TA,Detchd,1956,Unf,1,280,TA,TA,Y,0.0,4.792129643835174,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,10,2007,WD,Normal,119000,53,53,51,116097.56097560977,11.686887175419702,11.662194772911578
1316,60,RL,6.337529394588084,20.2837933784627,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,Fa,TA,Mn,ALQ,10.272201962485878,LwQ,8.831513536945508,7.824546029563345,11.987363555250518,GasA,TA,Y,SBrkr,12.374859997919224,12.181217421154953,0.0,14.35386350813013,0,0.0,2,1,4,0.7304631471189666,TA,9,Typ,2,Gd,Attchd,1969,Unf,2,576,TA,TA,Y,8.864879392672357,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2008,WD,Normal,206900,39,39,39,193903.61050584572,12.239995696974733,12.175121618698679
1317,20,RL,5.7146689026506605,19.963321860624298,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,8.780688591938043,Gd,TA,PConc,Ex,TA,Gd,Unf,0.0,Unf,0.0,13.538224660682179,13.538224660682179,GasA,Ex,Y,SBrkr,13.553132381637132,0.0,0.0,13.553132381637132,1,0.0,2,0,3,0.7304631471189666,Ex,8,Typ,1,Gd,Attchd,2008,RFn,3,860,TA,TA,Y,7.77494479144778,5.0533710494211155,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,1,2009,WD,Normal,295493,1,1,1,276655.0007711181,12.596403811053621,12.530530138931852
1318,120,FV,5.2483574728065365,16.66120915096666,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,TA,PConc,Ex,Gd,No,Unf,0.0,Unf,0.0,12.994234064922544,12.994234064922544,GasA,Ex,Y,SBrkr,12.994234064922544,0.0,0.0,12.994234064922544,0,0.0,2,0,2,0.7304631471189666,Gd,5,Typ,1,Gd,Attchd,2006,RFn,2,466,TA,TA,Y,0.0,8.520649910578081,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2007,New,Partial,208900,1,0,1,203804.87804878052,12.249615734512616,12.22492324159615
1319,20,RL,6.013450165066507,21.476225111764844,Pave,NA,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,7.848990272211784,Gd,TA,PConc,Gd,TA,Gd,Unf,0.0,Unf,0.0,13.774853011642872,13.774853011642872,GasA,Ex,Y,SBrkr,13.833805701857015,0.0,0.0,13.833805701857015,0,0.0,2,0,3,0.7304631471189666,Gd,7,Typ,1,TA,Attchd,2001,RFn,3,748,TA,TA,Y,8.081454683660327,7.483295642295591,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,8,2006,WD,Normal,275000,5,4,5,275000.0,12.524530013005734,12.524530013005734
1320,20,RL,6.098626104970388,19.959023475940292,Pave,NA,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,7.216434458396561,TA,TA,PConc,TA,TA,No,ALQ,10.231351739686412,Unf,0.0,9.538931490999708,11.718228468762483,GasA,Ex,Y,SBrkr,11.975598145540113,0.0,0.0,11.975598145540113,0,0.0,1,0,3,0.7304631471189666,TA,5,Typ,0,NA,Attchd,1954,Unf,1,248,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,WD,Normal,111000,53,53,53,108292.68292682928,11.6172944892629,11.592602101895698
1321,20,RL,5.968980585391403,19.189157677365337,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,NA,0.0,TA,TA,CBlock,TA,TA,No,ALQ,7.9794261170782095,Rec,10.995234059569448,10.860282931010302,13.258591953864961,GasA,Gd,Y,SBrkr,13.258591953864961,0.0,0.0,13.258591953864961,1,0.0,1,1,3,0.7304631471189666,TA,6,Typ,2,Gd,Attchd,1957,RFn,2,442,TA,TA,Y,6.9168874400292815,0.0,0.0,0.0,8.274265741119429,0.0,NA,NA,NA,0.0,6,2009,WD,Normal,156500,52,52,52,146522.9552668929,11.960817678718287,11.89494421125194
1322,20,RL,5.607528862274469,18.285951211448648,Pave,NA,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,CBlock,NA,NA,NA,NA,0.0,NA,0.0,0.0,0.0,Floor,TA,N,SBrkr,11.222867447268218,0.0,0.0,11.222867447268218,0,0.0,1,0,2,0.7304631471189666,TA,4,Typ,0,NA,Detchd,1955,Unf,1,287,TA,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2008,WD,Normal,72500,59,58,53,67945.9244160165,11.19135563385109,11.126482156097467
1323,60,RL,6.789529331141852,19.94767248442537,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,NA,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,11.046830282882052,Unf,0.0,6.1236810031695965,11.33259669398507,GasA,Ex,Y,SBrkr,12.292856842844161,11.711845929912025,0.0,14.060479073569079,1,0.0,2,1,3,0.7304631471189666,Gd,8,Typ,1,TA,Attchd,1992,RFn,2,564,TA,TA,Y,8.511219710154148,4.9269180446816625,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2010,WD,Normal,190000,18,18,18,173210.60753091236,12.154784614286667,12.062269290941723
1324,30,RL,5.357203202420049,17.48405113780442,Pave,NA,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,NA,0.0,Fa,TA,CBlock,TA,TA,No,LwQ,8.864879392672357,Unf,0.0,7.338607270038526,9.835883259370169,GasA,Gd,Y,SBrkr,11.177886445230312,0.0,0.0,11.177886445230312,0,0.0,1,0,2,0.7304631471189666,Fa,5,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,7.6727449866678565,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2009,WD,Normal,82500,69,59,0,77240.53552408091,11.320565693461432,11.25469261625268
1325,20,RL,6.098626104970388,19.86863311531679,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,9.882545917994035,Gd,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,13.847538317014754,13.847538317014754,GasA,Ex,Y,SBrkr,13.847538317014754,0.0,0.0,13.847538317014754,0,0.0,2,0,2,0.7304631471189666,Gd,7,Typ,1,Gd,Attchd,2007,RFn,3,895,TA,TA,Y,0.0,5.3215405626377255,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,2,2007,New,Partial,147000,1,0,0,143414.63414634147,11.898194668458823,11.873502225935308
1326,30,RM,4.969939052451073,16.13781661141685,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,NA,0.0,TA,TA,BrkTil,TA,Fa,No,Unf,0.0,Unf,0.0,11.493820273589396,11.493820273589396,GasA,Fa,N,SBrkr,11.493820273589396,0.0,0.0,11.493820273589396,0,0.0,1,0,2,0.7304631471189666,TA,5,Typ,0,NA,NA,0,NA,0,0,NA,NA,N,0.0,0.0,6.65495044352145,0.0,0.0,0.0,NA,MnPrv,NA,0.0,1,2008,WD,Normal,55000,86,58,0,51545.184039736654,10.915106645867503,10.850233462257764
1327,30,RH,5.968980585391403,16.694158365918785,Pave,NA,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,BrkTil,TA,TA,No,Rec,10.487444346097531,Unf,0.0,0.0,10.487444346097531,GasA,Ex,Y,SBrkr,11.41772883214346,0.0,0.0,11.41772883214346,0,0.0,1,0,3,0.7304631471189666,Gd,6,Typ,0,NA,NA,0,NA,0,0,NA,NA,Y,0.0,0.0,8.914178988939392,0.0,0.0,0.0,NA,NA,NA,0.0,5,2007,WD,Normal,79000,76,1,0,77073.17073170733,11.277215789596893,11.252523493458161
1328,20,RL,5.684506656824124,18.27067759886066,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,NA,0.0,Gd,Gd,CBlock,TA,TA,No,ALQ,10.914147977453368,Unf,0.0,7.812235750158614,11.561460487077868,GasA,Ex,Y,SBrkr,11.561460487077868,0.0,0.0,11.561460487077868,0,0.7304631471189666,1,0,3,0.7304631471189666,Gd,5,Typ,1,Ex,Attchd,1982,Unf,1,264,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,MnPrv,NA,0.0,10,2008,WD,Normal,130500,26,0,26,122302.66394882971,11.779136168550774,11.714262279925038
1329,50,RM,5.684506656824124,20.046172866969783,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,NA,0.0,Gd,Gd,BrkTil,Gd,TA,No,LwQ,10.236488697904726,Unf,0.0,12.172899929850288,13.322671289779127,GasW,Ex,Y,SBrkr,13.466548314421098,12.665150811025393,0.0,15.252264928108529,0,0.0,2,0,5,0.7304631471189666,TA,8,Mod,2,TA,Detchd,1920,Unf,2,520,Fa,TA,Y,0.0,10.501575267176273,0.0,0.0,10.169007130464756,0.0,NA,MnPrv,Shed,12.523115262762108,6,2008,WD,Normal,256000,88,58,88,239919.40207586516,12.45293662970407,12.388062489296216
1330,60,RL,5.7737732204907655,19.494522474184034,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,NA,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,11.937067204936257,11.937067204936257,GasA,Gd,Y,SBrkr,11.996160097501178,11.058617035905083,0.0,13.556849598572905,0,0.0,2,1,3,0.7304631471189666,TA,8,Typ,1,TA,Attchd,1998,Fin,2,462,TA,TA,Y,0.0,4.3809460334448715,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,6,2006,WD,Normal,176500,8,8,8,176500.0,12.081081821061819,12.081081821061819
1331,20,RL,6.337529394588084,19.874209460485194,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,9.776483168029046,Gd,TA,PConc,Gd,Gd,Av,Unf,0.0,Unf,0.0,13.47416155904269,13.47416155904269,GasA,Ex,Y,SBrkr,13.47416155904269,0.0,0.0,13.47416155904269,0,0.0,2,0,3,0.7304631471189666,Gd,7,Typ,1,Gd,Attchd,2006,RFn,3,825,TA,TA,Y,7.397497957722461,5.172534928709971,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,12,2007,WD,Normal,227000,1,1,1,221463.41463414635,12.33270970174018,12.308017199281476
1332,80,RL,5.5270737381589985,20.174883749465717,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Av,ALQ,10.184716170074022,Unf,0.0,9.882545917994035,11.86472208100981,GasA,Gd,Y,SBrkr,11.993230527070414,0.0,0.0,11.993230527070414,0,0.0,1,0,3,0.7304631471189666,TA,6,Typ,0,NA,Detchd,1976,Unf,2,576,TA,TA,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,7,2006,WD,Normal,132500,30,30,30,132500.0,11.794345471549745,11.794345471549745
1333,20,RL,5.88741871045203,19.40423262696494,Pave,NA,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,NA,0.0,TA,TA,CBlock,TA,TA,Mn,ALQ,11.109186247385459,Unf,0.0,7.120635667155021,11.561460487077868,GasA,Ex,Y,SBrkr,11.561460487077868,0.0,0.0,11.561460487077868,1,0.0,1,0,2,0.7304631471189666,TA,3,Typ,1,Gd,Detchd,1958,Unf,1,288,Fa,Fa,Y,0.0,0.0,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,100000,71,51,51,93624.89154434051,11.51293546492023,11.447062243277152
1334,50,RM,5.684506656824124,18.598237927298484,Pave,NA,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,11.51765680615822,11.51765680615822,GasA,Ex,Y,SBrkr,11.51765680615822,10.548208222959307,0.0,13.01162801044176,0,0.0,1,1,2,0.7304631471189666,Gd,6,Typ,0,NA,Detchd,1951,Unf,1,297,TA,TA,Y,0.0,5.831327892742091,7.990963041593332,0.0,0.0,0.0,NA,MnPrv,NA,0.0,7,2006,WD,Normal,125500,68,11,55,125500.0,11.74006900564972,11.74006900564972
1335,160,RM,4.137710644618417,14.71755758152631,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,NA,0.0,TA,TA,CBlock,TA,TA,No,LwQ,11.386070382335237,Unf,0.0,0.0,11.386070382335237,GasA,TA,Y,SBrkr,11.386070382335237,10.74097393831022,0.0,13.022455144548122,0,0.0,1,1,3,0.7304631471189666,TA,7,Min1,0,NA,Attchd,1970,Unf,2,440,TA,TA,Y,0.0,4.792129643835174,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,5,2009,WD,Normal,125000,39,39,39,117031.11443042563,11.736077016252437,11.670203658427846
1336,20,RL,6.221213632878419,19.732765663396204,Pave,NA,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,9.459636543250584,TA,TA,CBlock,Gd,TA,No,ALQ,11.09371324431321,Unf,0.0,11.00721682473776,12.989871922208529,GasA,TA,Y,SBrkr,12.954775777608608,0.0,0.0,12.954775777608608,0,0.7304631471189666,2,0,2,0.7304631471189666,TA,6,Typ,1,TA,Attchd,1977,RFn,2,630,TA,TA,Y,0.0,3.5304192649587702,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,4,2009,WD,Normal,167900,32,32,32,157196.19290294772,12.031129798974042,11.96525630196633
1337,90,RL,6.382450834594188,19.563972278832775,Pave,NA,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,10.580430421256926,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,13.601157000193943,13.601157000193943,GasA,TA,Y,SBrkr,13.601157000193943,0.0,0.0,13.601157000193943,0,0.0,2,0,4,1.1943176378757767,TA,8,Typ,0,NA,Detchd,1973,Unf,2,506,TA,TA,Y,0.0,8.22211358542376,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,11,2008,WD,Normal,135000,35,35,35,126519.99718844453,11.813037464800539,11.748163559055017
1338,30,RM,7.525112644917748,16.567521900313412,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,NA,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,11.120741115095635,11.120741115095635,Grav,Fa,N,FuseA,11.120741115095635,0.0,0.0,11.120741115095635,0,0.0,1,0,2,0.7304631471189666,Fa,4,Typ,0,NA,NA,0,NA,0,0,NA,NA,N,0.0,3.858806663498184,0.0,0.0,0.0,0.0,NA,NA,NA,0.0,3,2006,WD,Normal,52500,65,56,0,52500.0,10.868587496017359,10.868587496017359
